"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","GRIK1","IL1RAPL2","NPY","SCHIP1","NRG1","NELL1","GRM8","SOX6","LHFPL3","UNC5D","CACNA2D3","SST","RPS6KA2","NEGR1","LARGE1","MPPED2","NOS1","PCDH7","GRM1","RBFOX1","PTPRT","PDE4B","XYLT1","SPOCK1","PDE4D","RALYL","TMTC1","TACR1","PDZRN4","GPC6","GRM7","ELL2","RIT2","PDE1A","BCL11A","FAT3","MAML2","LRP8","PCSK2","IQCJ","CA10","ITPR2","PAM","PLCB1","ROBO1","GULP1","XKR4","TRPC6","CCSER1","CTTNBP2","GRIA3","MPDZ","GRK5","DGKG","NCAM2","CDH4","MCUB","NXPH2","KCNB2","EPB41L2","SRGAP1","KIF26B","MARCHF4","PARD3","CDH8","GRIK3","COL24A1","DMD","PLXNA2","RUNX1T1","CADM1","NKAIN2","CACNA1E","SCN9A","RYR2","GALNT10","BRINP3","PCSK5","GALNT18","RIMS2","TMEFF2","SHISA6","TOX","FNDC3A","AGBL4","NTM","CARMIL1","TENM3","CUX1","GRIN2A","GRK4","PALM2AKAP2","EPHA6","NALF1","CADPS","ENPP1","RAPGEF4","UNC5C","BCL11B","DNAH14","GAP43","EPHA5","DKK2","PIP5K1B","PACRG","RBMS3","KCNIP1","PTPRD","CAMK4","SORCS2","NOS1AP","PTPRM","SIPA1L1","GRIA1","SIDT1","ARHGAP44","ANOS1","TRPM3","NRXN3","ZNF385D","L3MBTL4","HTR4","GUCY1A2","COL19A1","TCF4","KCTD16"
"GO:CC","dendritic tree","GO:0097447","false","1.4431310694541333e-16","15.840694223199193","624","122","29","22097",,,,,,,,,,,,,,"IEA",,,"IEA",,"IEA",,,"IEA",,,,,,"IEA",,,"IDA,ISS",,"ISS,IEA",,,"IEA",,"IEA","IEA",,,,,,,,,,,"IEA","IBA","IEA",,,,,,,"ISS,IBA,IEA",,,,,,,"ISS",,,,,"IEA",,,,,,"IBA,IEA",,,,,"IBA",,,,,,,,"IEA",,,"IBA",,,,,"IEA",,,"IEA","IDA,IBA,IEA",,,,,"IEA",,,"IEA",,,"ISS","IDA,ISS,IBA,IEA",,"ISS,IBA,IEA",,,,,,"IBA",,,,
"GO:CC","dendrite","GO:0030425","false","1.4757662306577544e-15","14.830982431656597","622","122","28","22097",,,,,,,,,,,,,,"IEA",,,"IEA",,"IEA",,,"IEA",,,,,,"IEA",,,"IDA,ISS",,,,,"IEA",,"IEA","IEA",,,,,,,,,,,"IEA","IBA","IEA",,,,,,,"ISS,IBA,IEA",,,,,,,"ISS",,,,,"IEA",,,,,,"IBA,IEA",,,,,"IBA",,,,,,,,"IEA",,,"IBA",,,,,"IEA",,,"IEA","IDA,IBA,IEA",,,,,"IEA",,,"IEA",,,"ISS","IDA,ISS,IBA,IEA",,"ISS,IBA,IEA",,,,,,"IBA",,,,
"GO:CC","cell projection","GO:0042995","false","1.7024216404299105e-15","14.768932868790849","2389","122","50","22097",,,,"ISS,IEA",,,,,,,,,,"IEA",,,"IEA",,"IEA",,,"IEA",,"ISS",,,,"IDA,IBA,IEA",,,"IDA,ISS",,"IDA,ISS,IEA",,,"IEA",,"IEA","IBA,IEA",,,,,,"IBA,IEA",,,,,"IEA","IBA","IEA",,,"IEA",,,,"ISS,IBA,IEA",,,,,"ISS","IBA,IEA","ISS",,"IDA,ISS,IEA",,,"IBA,IEA",,,"ISS,IEA",,,"IBA,IEA",,,"IEA",,"IBA",,,"IDA,IEA",,"IDA,IBA,IEA","IBA,IEA",,"IEA","TAS",,"IBA",,,,,"ISS,IEA","IEA","IBA,IEA","IDA,IEA","IDA,ISS,IBA,IEA",,"IDA","IDA,ISS,IBA,IEA",,"IEA",,,"IEA","IEA","IDA","ISS,IEA","IDA,ISS,IBA,IEA",,"ISS,IBA,IEA",,,"IEA",,,"IBA",,,,"IEA"
"GO:CC","cell junction","GO:0030054","false","3.4868047398805894e-15","14.457572372316237","2230","122","48","22097","IBA,IEA","IDA,IMP","IEA","IBA","IDA,IMP",,,,,,,"IEA","IEA",,"IEA",,"ISS,IBA,IEA",,"IBA,IEA",,"IEA","IEA",,"ISS,NAS",,,,,,"IBA,IEA","ISS",,"IEA",,"IEA",,,"IEA",,,,,,"IEA",,,,"IEA",,"IBA,IEA","IBA,IEA","IBA,IEA",,,,"IBA",,,,"IDA,HDA",,,,"IDA,ISS,IBA,TAS,NAS,IEA","IBA,IEA","ISS,IBA,IEA",,"ISS,IEA",,,"ISS,IBA,IEA",,"IEA",,,,,,,"IBA,TAS,IEA",,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,NAS,IEA",,,,,"IBA,IEA",,"IEA","IEA",,,"IBA,IEA",,,,,,,"IDA,IMP,IEA",,"IEA","IDA,IMP,IEP,IEA","IDA","ISS,IEA","IDA,ISS,IBA,IEA",,"IBA,IEA",,,"IEA",,,"IEA",,,,"IBA,IEA"
"GO:CC","plasma membrane bounded cell projection","GO:0120025","false","4.613777140230251e-14","13.335943387081018","2277","122","47","22097",,,,"ISS,IEA",,,,,,,,,,"IEA",,,"IEA",,"IEA",,,"IEA",,"ISS",,,,"IDA,IBA,IEA",,,"IDA,ISS",,"IDA,ISS,IEA",,,"IEA",,"IEA","IBA,IEA",,,,,,"IBA,IEA",,,,,"IEA","IBA","IEA",,,"IEA",,,,"ISS,IBA,IEA",,,,,"ISS","IBA,IEA","ISS",,"IDA,ISS,IEA",,,"IBA,IEA",,,"ISS,IEA",,,"IBA,IEA",,,,,"IBA",,,"IDA,IEA",,"IDA,IBA,IEA","IBA,IEA",,"IEA","TAS",,"IBA",,,,,"ISS,IEA","IEA","IBA,IEA","IDA,IEA","IDA,ISS,IBA,IEA",,"IDA","IDA,ISS,IBA,IEA",,"IEA",,,"IEA","IEA","IDA","ISS,IEA","IDA,ISS,IBA,IEA",,"ISS,IBA,IEA",,,,,,"IBA",,,,
"GO:CC","plasma membrane","GO:0005886","false","1.8311135671590392e-13","12.737284719564506","5742","122","74","22097","IDA,IBA,TAS,IEA","TAS",,"IBA","IDA,IEA",,"TAS,IEA",,"IBA","IEA","IBA",,,"TAS,IEA","IEA",,"IDA,IBA,IEA","IDA,TAS,IEA","IDA,IPI,IMP,IBA,TAS,IEA",,"IDA,IEA","ISS,IEA",,,"IDA,ISS,IEA",,,"IDA,IBA,TAS,IEA",,"TAS,IEA","IMP,ISS,TAS,NAS,IEA",,"IDA,ISS,IBA,TAS,IEA",,,"IEA",,"IDA,IBA,TAS,NAS,IEA",,,,"IDA,IBA",,,"IDA,TAS,IEA",,"ISS,IBA,IEA","IDA,IBA,TAS,IEA",,,"ISS,IBA,TAS,IEA","IDA,IBA,IEA","IDA,TAS,IEA","IBA,TAS","IDA,TAS,IEA","IDA,IBA,TAS,IEA",,,"ISS,IBA,TAS,IEA","IDA,IBA,TAS,IEA",,,,"IDA,IBA,TAS,IEA","IDA,IBA,TAS,IEA","IDA,IBA,TAS,IEA",,"IDA,IBA,TAS,NAS,IEA","ISS,TAS,IEA",,"IDA,ISS,IBA,TAS,IEA","IEA","IBA,TAS,IEA","IMP,IBA,IEA","ISS,IBA",,,,,"IBA,IEA",,"IBA,IEA",,,,"TAS,IEA","IDA,IBA,IEA","ISS,IEA",,"IDA,ISS,ISO,IBA,TAS,NAS,IEA","IDA","IEA","TAS,IEA","IDA,IBA,IEA",,"IDA,ISS,TAS,NAS,IEA","IBA,TAS","IDA,IEA",,,"IDA,IBA,TAS,IEA","IDA,TAS,IEA",,"IBA,IEA",,,"IDA,IBA,TAS,IEA","TAS,IEA",,"IEA","ISS,IEA","IDA,NAS,IEA","IDA","IDA,ISS,IBA,TAS,IEA","IBA","IDA,IBA","IEA","TAS,IEA","TAS,IEA",,,"TAS,IC,IEA",,,,"IBA,IEA"
"GO:CC","cell periphery","GO:0071944","false","2.5364367384962095e-13","12.595775964990429","6228","122","77","22097","IDA,IBA,TAS,IEA","TAS",,"IBA","IDA,IEA",,"TAS,IEA",,"IBA","IEA","IBA",,,"TAS,IEA","IEA",,"IDA,ISS,IBA,IEA","IDA,TAS,IEA","IDA,IPI,IMP,IBA,TAS,IEA",,"IDA,IEA","ISS,IEA",,,"IDA,ISS,IEA",,,"IDA,IBA,TAS,IEA",,"TAS,IEA","IDA,IMP,ISS,TAS,NAS,IEA",,"IDA,ISS,IBA,TAS,IEA",,,"IEA",,"IDA,IBA,TAS,NAS,IEA",,,,"IDA,IBA,IEA",,,"IDA,TAS,IEA",,"ISS,IBA,IEA","IDA,IBA,TAS,IEA",,"IEA","ISS,IBA,TAS,IEA","IDA,IBA,IEA","IDA,TAS,IEA","IBA,TAS","IDA,TAS,IEA","IDA,IBA,TAS,IEA",,,"ISS,IBA,TAS,IEA","IDA,IBA,TAS,IEA",,,,"IDA,IBA,TAS,IEA","IDA,IBA,TAS,IEA","IDA,IBA,TAS,IEA","HDA,IBA","IDA,IBA,TAS,NAS,IEA","ISS,TAS,IEA",,"IDA,ISS,IBA,TAS,IEA","IEA","IBA,TAS,IEA","IMP,IBA,IEA","ISS,IBA",,,,,"IBA,IEA",,"IBA,IEA",,,,"TAS,IEA","IDA,IBA,IEA","ISS,IEA",,"IDA,ISS,ISO,IBA,TAS,NAS,IEA","IDA,IEA","IEA","TAS,IEA","IDA,IBA,IEA",,"IDA,ISS,TAS,NAS,IEA","IBA,TAS","IDA,IEA",,,"IDA,IBA,TAS,IEA","IDA,TAS,IEA",,"IBA,IEA",,,"IDA,IBA,TAS,IEA","TAS,IEA",,"IEA","ISS,IEA","IDA,NAS,IEA","IDA","IDA,ISS,IBA,TAS,IEA","IBA","IDA,IBA","TAS,IEA","TAS,IEA","TAS,IEA",,,"TAS,IC,IEA",,"HDA,IBA,NAS",,"IBA,IEA"
"GO:CC","neuron to neuron synapse","GO:0098984","false","2.8224858654928556e-13","12.549368224267061","366","122","21","22097","IBA",,,,,,,,,,,,,,,,"IBA",,"IBA,IEA",,"IEA","IEA",,"NAS",,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,"IBA","IEA",,,,,,,,,,,,,,"IBA",,"IEA",,,"IEA",,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,IEA",,,,,,,"IEA",,,,"IBA,IEA",,,,,,,"IEA",,"IEA",,,"ISS,IEA","ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,
"GO:CC","asymmetric synapse","GO:0032279","false","8.60517839156252e-12","11.06524012200485","334","122","19","22097","IBA",,,,,,,,,,,,,,,,"IBA",,"IBA,IEA",,"IEA","IEA",,"NAS",,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,"IBA","IEA",,,,,,,,,,,,,,"IBA",,"IEA",,,"IEA",,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,"IBA,IEA",,,,,,,,,"IEA",,,"ISS,IEA","ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,
"GO:CC","postsynaptic density","GO:0014069","false","4.69880794551134e-11","10.328012305542956","318","122","18","22097","IBA",,,,,,,,,,,,,,,,"IBA",,"IBA,IEA",,"IEA","IEA",,"NAS",,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA","IEA",,,,,,,,,,,,,,"IBA",,"IEA",,,"IEA",,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,"IBA,IEA",,,,,,,,,"IEA",,,"ISS,IEA","ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,
"GO:CC","postsynaptic specialization","GO:0099572","false","1.9692632117733276e-10","9.705696232170183","346","122","18","22097","IBA",,,,,,,,,,,,,,,,"IBA",,"IBA,IEA",,"IEA","IEA",,"NAS",,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA","IEA",,,,,,,,,,,,,,"IBA",,"IEA",,,"IEA",,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,"IBA,IEA",,,,,,,,,"IEA",,,"ISS,IEA","ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,
"GO:CC","postsynapse","GO:0098794","false","3.043590704502108e-10","9.516613750957873","650","122","23","22097","IBA,IEA",,,,,,,,,,,,,,,,"IBA,IEA",,"IBA,IEA",,"IEA","IEA",,"NAS",,,,,,,"ISS",,,,"IEA",,,,,,,,,"IEA",,,,,,"IEA","IBA,IEA","IEA",,,,,,,,,,,,,,"IBA,IEA",,"IEA",,,"IEA",,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,"ISS,IBA,NAS,IEA",,,,,,,,,,,"IBA,IEA",,,,,,,,,"IEA",,,"ISS,IEA","IDA,ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,"IBA,IEA"
"GO:CC","monoatomic ion channel complex","GO:0034702","true","2.3674292645332675e-8","7.625722988240975","346","122","16","22097","IBA",,,,,,,,,,"IBA,IEA",,,,,,,,,,,"ISS,IEA",,,"IDA,ISS",,,,,,,,,,,,,,,,,,,,,,,"IBA",,,"ISS,IBA,IEA",,,,,,"IDA,ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,,"IBA",,,,,,,"IBA,TAS,IEA","IBA,IEA","IDA,IBA,IEA",,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,"IDA,IBA,IEA",,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","glutamatergic synapse","GO:0098978","false","5.351673470009443e-8","7.271510392717667","424","122","17","22097",,"IDA,IMP",,,"IDA,IMP",,,,,,,,,,,,,,"IEA",,"IEA",,,,,,,,,"IEA",,,,,,,,,,,,,,"IEA",,,,,,"IBA,IEA",,,,,,,,,,,,,,,"IEA","IEA",,,,,,,,,,,,,,,,"ISS,IEA",,,,,,,,"IEA",,,,,"IBA",,,,,,,,,,,,,"IDA,IMP,IEA",,,"IDA,IMP,IEP",,,"IEA",,"IEA",,,"IEA",,,,,,,
"GO:CC","membrane","GO:0016020","false","5.4536731268596805e-8","7.2633108956307835","9864","122","89","22097","IDA,IBA,TAS,IEA","TAS,IEA",,"IBA","IDA,NAS,IEA",,"TAS,IEA",,"IBA,IEA","IEA","IBA,IEA",,,"TAS,IEA","TAS,IEA",,"IDA,ISS,IBA,IEA","IDA,TAS,IEA","IDA,IPI,IMP,IBA,TAS,IEA",,"IDA,NAS,IEA","ISS,IEA","IDA,TAS,IEA",,"IDA,ISS,IEA",,"IEA","IDA,IBA,TAS,IEA",,"TAS,IEA","IDA,IMP,ISS,TAS,NAS,IEA",,"IDA,ISS,IBA,TAS,IEA",,,"IEA",,"IDA,HDA,IBA,TAS,NAS,IC,IEA","IDA,IBA",,,"IDA,IMP,HDA,IBA,TAS,IEA","HDA,ISS,IEA","IEA","IDA,TAS,IEA",,"ISS,IBA,IEA","IDA,IBA,TAS,IEA",,,"ISS,IBA,TAS,IEA","IDA,IBA,IEA","IDA,TAS,IEA","IDA,IBA,TAS,IEA","IDA,TAS,IEA","IDA,IBA,TAS,IEA","IDA,ISS,IBA,TAS,NAS,IEA",,"ISS,IBA,TAS,IEA","IDA,IBA,TAS,IEA",,,"IEA","IDA,IBA,TAS,IEA","IDA,IBA,TAS,IEA","IDA,IBA,TAS,IEA",,"IDA,ISS,IBA,TAS,NAS,IEA","ISS,TAS,IEA",,"IDA,ISS,IBA,TAS,IEA","IEA","IBA,TAS,IEA","IMP,IBA,IEA","IDA,ISS,IBA,TAS,IEA","TAS,IEA",,"IBA,IEA","IEA","IBA,IEA","NAS,IEA","IBA,IEA",,"HDA,IBA,IEA",,"TAS,IEA","IDA,IBA,IEA","ISS,IEA","TAS,IEA","IDA,ISS,ISO,IBA,TAS,NAS,IEA","IDA,TAS","IEA","TAS,IEA","IDA,IBA,IEA","IEA","IDA,HDA,ISS,TAS,NAS,IEA","IBA,TAS,IEA","IDA,IEA",,,"IDA,IBA,TAS,IEA","IDA,TAS,IEA",,"IBA,IEA","IEA",,"IDA,IBA,TAS,IEA","TAS,IEA",,"NAS,IEA","ISS,IEA","IDA,NAS,IEA","IDA","IDA,ISS,IBA,TAS,IEA","IBA,IEA","IDA,IBA","IEA","TAS,IEA","TAS,IEA",,,"IDA,TAS,IC,IEA",,,,"IBA,IEA"
"GO:CC","synaptic membrane","GO:0097060","false","1.905581037688337e-7","6.719972577475642","399","122","16","22097","IBA,IEA",,,,,,,,,,,,,,,,,,"IBA",,"IEA",,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,"IEA","IBA,IEA",,"IEA",,,,,,,,,,,,"IBA,IEA",,"IBA,IEA",,,,,,,,"ISS,IBA,NAS,IEA",,,,,,,,,,,,,,,,,,"IEA",,"IEA",,,,"IDA,ISS,IBA,IEA",,,,,"IEA",,,,,,,"IBA,IEA"
"GO:CC","cation channel complex","GO:0034703","false","4.880584935856884e-7","6.311528124884308","207","122","12","22097","IBA",,,,,,,,,,"IBA",,,,,,,,,,,"ISS,IEA",,,"IDA,ISS",,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,,"IDA,ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,,"IBA",,,,,,,"IBA,TAS,IEA","IBA,IEA","IDA,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IDA,IBA",,,,,,,,,,,,,,,,,,,
"GO:CC","cell body","GO:0044297","false","5.935831412610231e-7","6.226518442232537","565","122","18","22097",,,,,,,,,,,,"IEA",,"IEA",,,,,,,,,,,,,,"IEA",,,,,"ISS,IEA","IBA,IEA",,,,"IEA","IEA",,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,"ISS",,"IEA",,,,,"IBA",,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,,"IEA",,,"IEA","IDA",,,"IEA",,,,,"IEA",,,,"ISS,IEA",,,,,,,,,,,,
"GO:CC","transmembrane transporter complex","GO:1902495","false","9.134151771821701e-7","6.0393317764911085","445","122","16","22097","IBA",,,,,,,,,,"IBA,IEA",,,,,,,,,,,"ISS,IEA",,,"IDA,ISS",,,,,,,,,,,,,,,,,,,,,,,"IBA",,,"ISS,IBA,IEA",,,,,,"IDA,ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,,"IBA",,,,,,,"IBA,TAS,IEA","IBA,IEA","IDA,IBA,IEA",,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,"IDA,IBA,IEA",,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","postsynaptic density membrane","GO:0098839","false","0.000001346760414605673","5.870709657335164","101","122","9","22097","IBA",,,,,,,,,,,,,,,,,,"IBA",,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,,"IEA",,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,"IEA",,,,"IBA,IEA",,,,,,,,,,,,
"GO:CC","plasma membrane region","GO:0098590","false","0.0000013481321067045904","5.870267548155547","1266","122","26","22097","IBA,IEA",,,,"IDA",,,,,,,,,,,,,,"IBA",,"IEA",,,,"IEA",,,,,,"ISS",,,,,,,"IDA,IBA",,,,,,,,,,,,,"IBA,IEA","IDA,IEA",,,,,,,,,,,,"IBA","IEA","IBA,IEA",,"IDA,IEA",,,"ISS",,,,,,,,,"IBA,IEA",,"IBA,IEA",,,,,,,,"ISS,IBA,NAS,IEA",,"IEA",,,,"NAS,IEA",,,,,"IDA,IEA",,,,,,,"IEA",,"IEA","ISS,IEA",,,"IDA,ISS,IBA,IEA",,,,,"IEA",,,,,,,"IBA,IEA"
"GO:CC","transporter complex","GO:1990351","false","0.0000021044760232950646","5.676856017889333","472","122","16","22097","IBA",,,,,,,,,,"IBA,IEA",,,,,,,,,,,"ISS,IEA",,,"IDA,ISS",,,,,,,,,,,,,,,,,,,,,,,"IBA",,,"ISS,IBA,IEA",,,,,,"IDA,ISS,IBA,NAS,IEA",,"ISS,IBA,TAS,IEA",,,,,,,"IBA",,,,,,,"IBA,TAS,IEA","IBA,IEA","IDA,IBA,IEA",,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,"IDA,IBA,IEA",,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","postsynaptic specialization membrane","GO:0099634","false","0.000007139635542103983","5.146323957144411","122","122","9","22097","IBA",,,,,,,,,,,,,,,,,,"IBA",,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,,"IEA",,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,"IEA",,,,"IBA,IEA",,,,,,,,,,,,
"GO:CC","dendritic spine","GO:0043197","false","0.000011412553740156235","4.942617164419453","172","122","10","22097",,,,,,,,,,,,,,,,,"IEA",,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA","IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,"IEA",,,"ISS","IDA,ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,
"GO:CC","postsynaptic membrane","GO:0045211","false","0.000013165015660073282","4.880578619954846","278","122","12","22097","IBA,IEA",,,,,,,,,,,,,,,,,,"IBA",,"IEA",,,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,,,,,,"IBA,IEA",,"IEA",,,,,,,,,,,,,,"IBA,IEA",,,,,,,,"IBA,NAS,IEA",,,,,,,,,,,,,,,,,,,,"IEA",,,,"IBA,IEA",,,,,,,,,,,,"IBA,IEA"
"GO:CC","neuron spine","GO:0044309","false","0.000014186600790772601","4.848121652087067","176","122","10","22097",,,,,,,,,,,,,,,,,"IEA",,,,,"IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEA","IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,"IEA",,,,,,,,,,,,,,,,,,,,"IEA",,,"ISS","IDA,ISS,IBA,IEA",,"IBA,IEA",,,,,,,,,,
"GO:CC","presynapse","GO:0098793","false","0.000024873169951736322","4.604268862706855","564","122","16","22097","IBA",,,,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,"ISS",,,,,,,,,,,,,,,,,,,"IEA",,,,,,,,,,,,,,,"IBA,IEA","ISS,IBA",,"IEA",,,,,,,,,,,,"IBA,TAS,IEA",,,,,,,,,,"IEA",,,,,"IEA",,,,,,"IEA",,,,,,,"IEA",,,,,,"ISS,IEA",,"IBA,IEA",,,"IEA",,,,,,,"IBA,IEA"
"GO:CC","ionotropic glutamate receptor complex","GO:0008328","false","0.000026835709531780328","4.57128691754992","41","122","6","22097","IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","neuronal cell body","GO:0043025","false","0.000030069606820283522","4.521872250545895","498","122","15","22097",,,,,,,,,,,,"IEA",,"IEA",,,,,,,,,,,,,,,,,,,,"IBA,IEA",,,,"IEA","IEA",,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,"ISS",,"IEA",,,,,"IBA",,,,"IBA,IEA",,,,,,,,,,,,,,,,,,,,,"IEA",,,"IEA","IDA",,,,,,,,"IEA",,,,"ISS,IEA",,,,,,,,,,,,
"GO:CC","axon","GO:0030424","false","0.00003475418168367733","4.458992932861359","656","122","17","22097",,,,"ISS,IEA",,,,,,,,,,,,,,,,,,,,"ISS",,,,,,,"ISS",,,,,,,"IEA",,,,,,,"IEA",,,,,,,,,,"IEA",,,,,,,,,"ISS","IBA,IEA","ISS",,"IEA",,,,,,"ISS",,,,,,,,,,,"IEA",,,"IEA",,,,,,,,,,"ISS,IEA",,,"IEA","ISS,IEA",,,,,,,,,,,,"IEA",,,,,,,,,,,,
"GO:CC","neurotransmitter receptor complex","GO:0098878","false","0.00005465958627545401","4.262333659854616","46","122","6","22097","IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","calcium channel complex","GO:0034704","false","0.00011699144414442255","3.9318458980549753","84","122","7","22097",,,,,,,,,,,"IBA",,,,,,,,,,,"ISS,IEA",,,"IDA,ISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IDA,ISS,IBA,NAS,IEA",,,,,,,,,,,,,,,,"IBA,TAS,IEA","IBA","IDA,IBA,IEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GO:CC","plasma membrane protein complex","GO:0098797","false","0.00012368059243844092","3.9076984431206925","718","122","17","22097","IBA",,,,,,,,,,"IBA",,,,,,,,"IDA,IPI",,,"ISS,IEA",,,"ISS",,,,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,"IBA",,,"ISS,IBA,TAS,IEA",,,,,,"IBA","IBA",,"IDA,TAS,NAS,IEA",,,,,"IBA,TAS,IEA","IBA,IEA",,,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,"IDA,IBA",,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,
"GO:CC","presynaptic membrane","GO:0042734","false","0.0011143861104928514","2.95296430951832","166","122","8","22097","IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA",,,,,,,,,,,,,,"IBA,IEA",,,,,,,,,,"IEA",,,,,,,,,,,,,,,,,,"IEA",,,,,,"IEA",,,,,"IEA",,,,,,,"IBA,IEA"
"GO:CC","voltage-gated calcium channel complex","GO:0005891","false","0.004391951771554241","2.357342437561349","57","122","5","22097",,,,,,,,,,,"IBA",,,,,,,,,,,"ISS,IEA",,,"ISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IBA,TAS,IEA","IBA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GO:CC","receptor complex","GO:0043235","true","0.009331817815876801","2.0300337484821998","523","122","12","22097","IBA",,,,,,,,,,,,,,,,,,"IDA,IPI",,,,,,,,,,,,"IDA",,,,,,,"IDA",,,,"IDA",,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,,,,"IBA",,,"IBA,TAS",,,,,,,,,,,,,"IBA,IEA",,,,,,,,"IDA,ISS,ISO,IBA,TAS,IEA",,,,,,,,,,,,,,,,,,,,,,,,"ISS,IBA,IEA",,,,,,,,,,,,"IBA,IEA"
